t,msg_type,payload
1773704392.2965713,ReferenceFreqMsg,"{'t': 1773704392.2965713, 'f_ref': 7.5}"
1773704392.301068,ReferenceFreqMsg,"{'t': 1773704392.301068, 'f_ref': 7.5}"
1773704392.3025606,ReferenceFreqMsg,"{'t': 1773704392.3025606, 'f_ref': 7.5}"
1773704392.3037953,ReferenceFreqMsg,"{'t': 1773704392.3037953, 'f_ref': 7.5}"
1773704392.3052402,ReferenceFreqMsg,"{'t': 1773704392.3052402, 'f_ref': 7.5}"
1773704392.3068771,ReferenceFreqMsg,"{'t': 1773704392.3068771, 'f_ref': 7.5}"
20635.921,FrequencyErrorMsg,"{'t': 20635.921, 'error_hz': 0.3125}"
20635.921,FrequencyMsg,"{'t': 20635.921, 'f_hz': 7.8125}"
20635.921,SNRMsg,"{'t': 20635.921, 'snr_db': 10.418338220083916}"
20635.921,FilteredAccelMsg,"{'t': 20635.921, 'value': '<array len=200>'}"
20635.921,AccelMsg,"{'t': 20635.921, 'ax': -0.0413, 'ay': -0.3441, 'az': 0.3015}"
1773704392.3082592,ReferenceFreqMsg,"{'t': 1773704392.3082592, 'f_ref': 7.5}"
1773704392.3121219,ReferenceFreqMsg,"{'t': 1773704392.3121219, 'f_ref': 7.5}"
1773704392.3136296,ReferenceFreqMsg,"{'t': 1773704392.3136296, 'f_ref': 7.5}"
1773704392.315134,ReferenceFreqMsg,"{'t': 1773704392.315134, 'f_ref': 7.5}"
20635.937,AccelMsg,"{'t': 20635.937, 'ax': 0.2769, 'ay': -0.1536, 'az': -0.7271}"
1773704392.3165808,ReferenceFreqMsg,"{'t': 1773704392.3165808, 'f_ref': 7.5}"
1773704392.3211114,ReferenceFreqMsg,"{'t': 1773704392.3211114, 'f_ref': 7.5}"
1773704392.3229113,ReferenceFreqMsg,"{'t': 1773704392.3229113, 'f_ref': 7.5}"
1773704392.3245842,ReferenceFreqMsg,"{'t': 1773704392.3245842, 'f_ref': 7.5}"
1773704392.3262477,ReferenceFreqMsg,"{'t': 1773704392.3262477, 'f_ref': 7.5}"
20635.937,AccelMsg,"{'t': 20635.937, 'ax': -0.0432, 'ay': 0.3937, 'az': -0.5255}"
1773704392.3278935,ReferenceFreqMsg,"{'t': 1773704392.3278935, 'f_ref': 7.5}"
1773704392.3294656,ReferenceFreqMsg,"{'t': 1773704392.3294656, 'f_ref': 7.5}"
1773704392.331122,ReferenceFreqMsg,"{'t': 1773704392.331122, 'f_ref': 7.5}"
1773704392.3329,ReferenceFreqMsg,"{'t': 1773704392.3329, 'f_ref': 7.5}"
1773704392.3345864,ReferenceFreqMsg,"{'t': 1773704392.3345864, 'f_ref': 7.5}"
20635.953,AccelMsg,"{'t': 20635.953, 'ax': -0.1534, 'ay': -0.1567, 'az': -0.1947}"
1773704392.3362193,ReferenceFreqMsg,"{'t': 1773704392.3362193, 'f_ref': 7.5}"
1773704392.3420136,ReferenceFreqMsg,"{'t': 1773704392.3420136, 'f_ref': 7.5}"
1773704392.3434381,ReferenceFreqMsg,"{'t': 1773704392.3434381, 'f_ref': 7.5}"
1773704392.344818,ReferenceFreqMsg,"{'t': 1773704392.344818, 'f_ref': 7.5}"
1773704392.3459835,ReferenceFreqMsg,"{'t': 1773704392.3459835, 'f_ref': 7.5}"
1773704392.3472233,ReferenceFreqMsg,"{'t': 1773704392.3472233, 'f_ref': 7.5}"
20635.968,AccelMsg,"{'t': 20635.968, 'ax': -0.2977, 'ay': 0.3528, 'az': 0.4794}"
1773704392.3484447,ReferenceFreqMsg,"{'t': 1773704392.3484447, 'f_ref': 7.5}"
1773704392.349961,ReferenceFreqMsg,"{'t': 1773704392.349961, 'f_ref': 7.5}"
1773704392.35178,ReferenceFreqMsg,"{'t': 1773704392.35178, 'f_ref': 7.5}"
1773704392.3535888,ReferenceFreqMsg,"{'t': 1773704392.3535888, 'f_ref': 7.5}"
1773704392.3554006,ReferenceFreqMsg,"{'t': 1773704392.3554006, 'f_ref': 7.5}"
20635.968,AccelMsg,"{'t': 20635.968, 'ax': 0.2463, 'ay': -0.0966, 'az': -0.0671}"
1773704392.3571563,ReferenceFreqMsg,"{'t': 1773704392.3571563, 'f_ref': 7.5}"
1773704392.3625913,ReferenceFreqMsg,"{'t': 1773704392.3625913, 'f_ref': 7.5}"
1773704392.364408,ReferenceFreqMsg,"{'t': 1773704392.364408, 'f_ref': 7.5}"
1773704392.3657355,ReferenceFreqMsg,"{'t': 1773704392.3657355, 'f_ref': 7.5}"
1773704392.367583,ReferenceFreqMsg,"{'t': 1773704392.367583, 'f_ref': 7.5}"
20635.984,AccelMsg,"{'t': 20635.984, 'ax': 0.2195, 'ay': 0.0421, 'az': 0.387}"
1773704392.3690019,ReferenceFreqMsg,"{'t': 1773704392.3690019, 'f_ref': 7.5}"
1773704392.3711948,ReferenceFreqMsg,"{'t': 1773704392.3711948, 'f_ref': 7.5}"
1773704392.3726752,ReferenceFreqMsg,"{'t': 1773704392.3726752, 'f_ref': 7.5}"
1773704392.3740742,ReferenceFreqMsg,"{'t': 1773704392.3740742, 'f_ref': 7.5}"
1773704392.3759525,ReferenceFreqMsg,"{'t': 1773704392.3759525, 'f_ref': 7.5}"
20635.984,AccelMsg,"{'t': 20635.984, 'ax': -0.0316, 'ay': 0.0568, 'az': 0.3269}"
1773704392.3775167,ReferenceFreqMsg,"{'t': 1773704392.3775167, 'f_ref': 7.5}"
1773704392.3803897,ReferenceFreqMsg,"{'t': 1773704392.3803897, 'f_ref': 7.5}"
1773704392.381817,ReferenceFreqMsg,"{'t': 1773704392.381817, 'f_ref': 7.5}"
1773704392.3833096,ReferenceFreqMsg,"{'t': 1773704392.3833096, 'f_ref': 7.5}"
1773704392.3847656,ReferenceFreqMsg,"{'t': 1773704392.3847656, 'f_ref': 7.5}"
20636.0,AccelMsg,"{'t': 20636.0, 'ax': -0.009, 'ay': 0.0843, 'az': 0.2211}"
1773704392.3861697,ReferenceFreqMsg,"{'t': 1773704392.3861697, 'f_ref': 7.5}"
1773704392.3919003,ReferenceFreqMsg,"{'t': 1773704392.3919003, 'f_ref': 7.5}"
1773704392.3935754,ReferenceFreqMsg,"{'t': 1773704392.3935754, 'f_ref': 7.5}"
1773704392.395104,ReferenceFreqMsg,"{'t': 1773704392.395104, 'f_ref': 7.5}"
1773704392.3966432,ReferenceFreqMsg,"{'t': 1773704392.3966432, 'f_ref': 7.5}"
20636.015,AccelMsg,"{'t': 20636.015, 'ax': -0.1338, 'ay': 0.0541, 'az': 0.1549}"
1773704392.3981466,ReferenceFreqMsg,"{'t': 1773704392.3981466, 'f_ref': 7.5}"
1773704392.4006548,ReferenceFreqMsg,"{'t': 1773704392.4006548, 'f_ref': 7.5}"
1773704392.4021003,ReferenceFreqMsg,"{'t': 1773704392.4021003, 'f_ref': 7.5}"
1773704392.4035556,ReferenceFreqMsg,"{'t': 1773704392.4035556, 'f_ref': 7.5}"
1773704392.4049525,ReferenceFreqMsg,"{'t': 1773704392.4049525, 'f_ref': 7.5}"
20636.015,AccelMsg,"{'t': 20636.015, 'ax': 0.0711, 'ay': -0.0102, 'az': 0.3458}"
1773704392.4063785,ReferenceFreqMsg,"{'t': 1773704392.4063785, 'f_ref': 7.5}"
1773704392.4117875,ReferenceFreqMsg,"{'t': 1773704392.4117875, 'f_ref': 7.5}"
1773704392.4132974,ReferenceFreqMsg,"{'t': 1773704392.4132974, 'f_ref': 7.5}"
1773704392.4151747,ReferenceFreqMsg,"{'t': 1773704392.4151747, 'f_ref': 7.5}"
1773704392.4169214,ReferenceFreqMsg,"{'t': 1773704392.4169214, 'f_ref': 7.5}"
20636.031,AccelMsg,"{'t': 20636.031, 'ax': 0.0634, 'ay': 0.014, 'az': 0.3573}"
1773704392.4187615,ReferenceFreqMsg,"{'t': 1773704392.4187615, 'f_ref': 7.5}"
1773704392.4207213,ReferenceFreqMsg,"{'t': 1773704392.4207213, 'f_ref': 7.5}"
1773704392.4225874,ReferenceFreqMsg,"{'t': 1773704392.4225874, 'f_ref': 7.5}"
1773704392.4240108,ReferenceFreqMsg,"{'t': 1773704392.4240108, 'f_ref': 7.5}"
1773704392.4254487,ReferenceFreqMsg,"{'t': 1773704392.4254487, 'f_ref': 7.5}"
20636.046,AccelMsg,"{'t': 20636.046, 'ax': -1.0106, 'ay': -0.9592, 'az': 0.9108}"
1773704392.4268289,ReferenceFreqMsg,"{'t': 1773704392.4268289, 'f_ref': 7.5}"
1773704392.4326153,ReferenceFreqMsg,"{'t': 1773704392.4326153, 'f_ref': 7.5}"
1773704392.4339364,ReferenceFreqMsg,"{'t': 1773704392.4339364, 'f_ref': 7.5}"
1773704392.4352453,ReferenceFreqMsg,"{'t': 1773704392.4352453, 'f_ref': 7.5}"
1773704392.4371164,ReferenceFreqMsg,"{'t': 1773704392.4371164, 'f_ref': 7.5}"
20636.046,AccelMsg,"{'t': 20636.046, 'ax': 0.6827, 'ay': 0.778, 'az': -0.0898}"
1773704392.4387162,ReferenceFreqMsg,"{'t': 1773704392.4387162, 'f_ref': 7.5}"
1773704392.4414284,ReferenceFreqMsg,"{'t': 1773704392.4414284, 'f_ref': 7.5}"
1773704392.4429262,ReferenceFreqMsg,"{'t': 1773704392.4429262, 'f_ref': 7.5}"
1773704392.4442966,ReferenceFreqMsg,"{'t': 1773704392.4442966, 'f_ref': 7.5}"
1773704392.4457383,ReferenceFreqMsg,"{'t': 1773704392.4457383, 'f_ref': 7.5}"
20636.062,AccelMsg,"{'t': 20636.062, 'ax': 0.9003, 'ay': 0.5223, 'az': -0.907}"
1773704392.4473612,ReferenceFreqMsg,"{'t': 1773704392.4473612, 'f_ref': 7.5}"
1773704392.4526236,ReferenceFreqMsg,"{'t': 1773704392.4526236, 'f_ref': 7.5}"
1773704392.4540784,ReferenceFreqMsg,"{'t': 1773704392.4540784, 'f_ref': 7.5}"
20636.078,AccelMsg,"{'t': 20636.078, 'ax': -0.0333, 'ay': -0.3146, 'az': -1.3788}"
1773704392.45554,ReferenceFreqMsg,"{'t': 1773704392.45554, 'f_ref': 7.5}"
1773704392.4611745,ReferenceFreqMsg,"{'t': 1773704392.4611745, 'f_ref': 7.5}"
1773704392.4628818,ReferenceFreqMsg,"{'t': 1773704392.4628818, 'f_ref': 7.5}"
1773704392.4642634,ReferenceFreqMsg,"{'t': 1773704392.4642634, 'f_ref': 7.5}"
1773704392.466112,ReferenceFreqMsg,"{'t': 1773704392.466112, 'f_ref': 7.5}"
20636.078,AccelMsg,"{'t': 20636.078, 'ax': -0.5209, 'ay': 0.0131, 'az': -1.0117}"
1773704392.4677563,ReferenceFreqMsg,"{'t': 1773704392.4677563, 'f_ref': 7.5}"
1773704392.4703932,ReferenceFreqMsg,"{'t': 1773704392.4703932, 'f_ref': 7.5}"
1773704392.4722888,ReferenceFreqMsg,"{'t': 1773704392.4722888, 'f_ref': 7.5}"
1773704392.4737303,ReferenceFreqMsg,"{'t': 1773704392.4737303, 'f_ref': 7.5}"
20636.093,AccelMsg,"{'t': 20636.093, 'ax': 0.046, 'ay': 0.5253, 'az': -0.5239}"
1773704392.4755318,ReferenceFreqMsg,"{'t': 1773704392.4755318, 'f_ref': 7.5}"
1773704392.481638,ReferenceFreqMsg,"{'t': 1773704392.481638, 'f_ref': 7.5}"
1773704392.4833052,ReferenceFreqMsg,"{'t': 1773704392.4833052, 'f_ref': 7.5}"
1773704392.484658,ReferenceFreqMsg,"{'t': 1773704392.484658, 'f_ref': 7.5}"
1773704392.4865727,ReferenceFreqMsg,"{'t': 1773704392.4865727, 'f_ref': 7.5}"
20636.109,AccelMsg,"{'t': 20636.109, 'ax': 0.2125, 'ay': 0.7177, 'az': 0.1437}"
1773704392.488162,ReferenceFreqMsg,"{'t': 1773704392.488162, 'f_ref': 7.5}"
1773704392.4900987,ReferenceFreqMsg,"{'t': 1773704392.4900987, 'f_ref': 7.5}"
1773704392.4915433,ReferenceFreqMsg,"{'t': 1773704392.4915433, 'f_ref': 7.5}"
1773704392.4931316,ReferenceFreqMsg,"{'t': 1773704392.4931316, 'f_ref': 7.5}"
1773704392.4946566,ReferenceFreqMsg,"{'t': 1773704392.4946566, 'f_ref': 7.5}"
20636.109,AccelMsg,"{'t': 20636.109, 'ax': 0.5272, 'ay': -0.037, 'az': -0.0701}"
1773704392.4961083,ReferenceFreqMsg,"{'t': 1773704392.4961083, 'f_ref': 7.5}"
1773704392.502267,ReferenceFreqMsg,"{'t': 1773704392.502267, 'f_ref': 7.5}"
1773704392.5036693,ReferenceFreqMsg,"{'t': 1773704392.5036693, 'f_ref': 7.5}"
1773704392.5051618,ReferenceFreqMsg,"{'t': 1773704392.5051618, 'f_ref': 7.5}"
1773704392.5066931,ReferenceFreqMsg,"{'t': 1773704392.5066931, 'f_ref': 7.5}"
1773704392.5080066,ReferenceFreqMsg,"{'t': 1773704392.5080066, 'f_ref': 7.5}"
20636.125,FrequencyErrorMsg,"{'t': 20636.125, 'error_hz': 0.3125}"
20636.125,FrequencyMsg,"{'t': 20636.125, 'f_hz': 7.8125}"
20636.125,SNRMsg,"{'t': 20636.125, 'snr_db': 10.621939761930676}"
20636.125,FilteredAccelMsg,"{'t': 20636.125, 'value': '<array len=200>'}"
20636.125,AccelMsg,"{'t': 20636.125, 'ax': -0.0111, 'ay': 0.0327, 'az': -0.4037}"
1773704392.5099216,ReferenceFreqMsg,"{'t': 1773704392.5099216, 'f_ref': 7.5}"
1773704392.5155432,ReferenceFreqMsg,"{'t': 1773704392.5155432, 'f_ref': 7.5}"
20636.14,AccelMsg,"{'t': 20636.14, 'ax': -0.1926, 'ay': -0.0299, 'az': -0.1594}"
1773704392.5175676,ReferenceFreqMsg,"{'t': 1773704392.5175676, 'f_ref': 7.5}"
1773704392.5222905,ReferenceFreqMsg,"{'t': 1773704392.5222905, 'f_ref': 7.5}"
1773704392.5236106,ReferenceFreqMsg,"{'t': 1773704392.5236106, 'f_ref': 7.5}"
1773704392.524976,ReferenceFreqMsg,"{'t': 1773704392.524976, 'f_ref': 7.5}"
1773704392.5266602,ReferenceFreqMsg,"{'t': 1773704392.5266602, 'f_ref': 7.5}"
1773704392.5280745,ReferenceFreqMsg,"{'t': 1773704392.5280745, 'f_ref': 7.5}"
20636.14,AccelMsg,"{'t': 20636.14, 'ax': -0.0463, 'ay': 0.1241, 'az': 0.7212}"
1773704392.5294635,ReferenceFreqMsg,"{'t': 1773704392.5294635, 'f_ref': 7.5}"
1773704392.5320394,ReferenceFreqMsg,"{'t': 1773704392.5320394, 'f_ref': 7.5}"
1773704392.5334253,ReferenceFreqMsg,"{'t': 1773704392.5334253, 'f_ref': 7.5}"
1773704392.5349874,ReferenceFreqMsg,"{'t': 1773704392.5349874, 'f_ref': 7.5}"
1773704392.5365684,ReferenceFreqMsg,"{'t': 1773704392.5365684, 'f_ref': 7.5}"
20636.156,AccelMsg,"{'t': 20636.156, 'ax': 0.1917, 'ay': -0.104, 'az': 0.1653}"
1773704392.5383668,ReferenceFreqMsg,"{'t': 1773704392.5383668, 'f_ref': 7.5}"
1773704392.54224,ReferenceFreqMsg,"{'t': 1773704392.54224, 'f_ref': 7.5}"
1773704392.5435982,ReferenceFreqMsg,"{'t': 1773704392.5435982, 'f_ref': 7.5}"
20636.156,AccelMsg,"{'t': 20636.156, 'ax': 0.0701, 'ay': -0.0356, 'az': 0.6267}"
1773704392.545381,ReferenceFreqMsg,"{'t': 1773704392.545381, 'f_ref': 7.5}"
1773704392.5512133,ReferenceFreqMsg,"{'t': 1773704392.5512133, 'f_ref': 7.5}"
1773704392.5527093,ReferenceFreqMsg,"{'t': 1773704392.5527093, 'f_ref': 7.5}"
1773704392.5541487,ReferenceFreqMsg,"{'t': 1773704392.5541487, 'f_ref': 7.5}"
1773704392.5556443,ReferenceFreqMsg,"{'t': 1773704392.5556443, 'f_ref': 7.5}"
20636.171,AccelMsg,"{'t': 20636.171, 'ax': 0.0004, 'ay': 0.0372, 'az': 0.4102}"
1773704392.5573297,ReferenceFreqMsg,"{'t': 1773704392.5573297, 'f_ref': 7.5}"
1773704392.5595713,ReferenceFreqMsg,"{'t': 1773704392.5595713, 'f_ref': 7.5}"
1773704392.5610511,ReferenceFreqMsg,"{'t': 1773704392.5610511, 'f_ref': 7.5}"
1773704392.5626996,ReferenceFreqMsg,"{'t': 1773704392.5626996, 'f_ref': 7.5}"
1773704392.5641932,ReferenceFreqMsg,"{'t': 1773704392.5641932, 'f_ref': 7.5}"
20636.187,AccelMsg,"{'t': 20636.187, 'ax': 0.4454, 'ay': 0.3243, 'az': 0.152}"
1773704392.5656464,ReferenceFreqMsg,"{'t': 1773704392.5656464, 'f_ref': 7.5}"
1773704392.5720878,ReferenceFreqMsg,"{'t': 1773704392.5720878, 'f_ref': 7.5}"
1773704392.5736604,ReferenceFreqMsg,"{'t': 1773704392.5736604, 'f_ref': 7.5}"
1773704392.575597,ReferenceFreqMsg,"{'t': 1773704392.575597, 'f_ref': 7.5}"
1773704392.5772955,ReferenceFreqMsg,"{'t': 1773704392.5772955, 'f_ref': 7.5}"
20636.187,AccelMsg,"{'t': 20636.187, 'ax': 0.5922, 'ay': 0.1911, 'az': -1.3204}"
1773704392.5787663,ReferenceFreqMsg,"{'t': 1773704392.5787663, 'f_ref': 7.5}"
1773704392.5817132,ReferenceFreqMsg,"{'t': 1773704392.5817132, 'f_ref': 7.5}"
1773704392.5835826,ReferenceFreqMsg,"{'t': 1773704392.5835826, 'f_ref': 7.5}"
1773704392.5852327,ReferenceFreqMsg,"{'t': 1773704392.5852327, 'f_ref': 7.5}"
20636.203,AccelMsg,"{'t': 20636.203, 'ax': 0.1475, 'ay': 0.1808, 'az': -1.2771}"
1773704392.5867064,ReferenceFreqMsg,"{'t': 1773704392.5867064, 'f_ref': 7.5}"
1773704392.5915873,ReferenceFreqMsg,"{'t': 1773704392.5915873, 'f_ref': 7.5}"
1773704392.593138,ReferenceFreqMsg,"{'t': 1773704392.593138, 'f_ref': 7.5}"
1773704392.5949743,ReferenceFreqMsg,"{'t': 1773704392.5949743, 'f_ref': 7.5}"
1773704392.5965438,ReferenceFreqMsg,"{'t': 1773704392.5965438, 'f_ref': 7.5}"
1773704392.59801,ReferenceFreqMsg,"{'t': 1773704392.59801, 'f_ref': 7.5}"
20636.218,AccelMsg,"{'t': 20636.218, 'ax': -0.3685, 'ay': 0.0242, 'az': -0.5237}"
1773704392.5995195,ReferenceFreqMsg,"{'t': 1773704392.5995195, 'f_ref': 7.5}"
1773704392.601502,ReferenceFreqMsg,"{'t': 1773704392.601502, 'f_ref': 7.5}"
1773704392.602863,ReferenceFreqMsg,"{'t': 1773704392.602863, 'f_ref': 7.5}"
1773704392.6046598,ReferenceFreqMsg,"{'t': 1773704392.6046598, 'f_ref': 7.5}"
1773704392.6059968,ReferenceFreqMsg,"{'t': 1773704392.6059968, 'f_ref': 7.5}"
20636.218,AccelMsg,"{'t': 20636.218, 'ax': -0.4368, 'ay': -0.3972, 'az': 0.5718}"
1773704392.6073928,ReferenceFreqMsg,"{'t': 1773704392.6073928, 'f_ref': 7.5}"
1773704392.6122718,ReferenceFreqMsg,"{'t': 1773704392.6122718, 'f_ref': 7.5}"
1773704392.6136217,ReferenceFreqMsg,"{'t': 1773704392.6136217, 'f_ref': 7.5}"
1773704392.6149175,ReferenceFreqMsg,"{'t': 1773704392.6149175, 'f_ref': 7.5}"
1773704392.616705,ReferenceFreqMsg,"{'t': 1773704392.616705, 'f_ref': 7.5}"
1773704392.6181076,ReferenceFreqMsg,"{'t': 1773704392.6181076, 'f_ref': 7.5}"
20636.234,AccelMsg,"{'t': 20636.234, 'ax': 0.0146, 'ay': 0.0414, 'az': -0.0405}"
1773704392.6196115,ReferenceFreqMsg,"{'t': 1773704392.6196115, 'f_ref': 7.5}"
1773704392.6212227,ReferenceFreqMsg,"{'t': 1773704392.6212227, 'f_ref': 7.5}"
1773704392.6229422,ReferenceFreqMsg,"{'t': 1773704392.6229422, 'f_ref': 7.5}"
1773704392.6246529,ReferenceFreqMsg,"{'t': 1773704392.6246529, 'f_ref': 7.5}"
1773704392.6263945,ReferenceFreqMsg,"{'t': 1773704392.6263945, 'f_ref': 7.5}"
20636.234,AccelMsg,"{'t': 20636.234, 'ax': 0.3647, 'ay': 0.052, 'az': -0.0988}"
1773704392.6281068,ReferenceFreqMsg,"{'t': 1773704392.6281068, 'f_ref': 7.5}"
1773704392.6298397,ReferenceFreqMsg,"{'t': 1773704392.6298397, 'f_ref': 7.5}"
1773704392.6315873,ReferenceFreqMsg,"{'t': 1773704392.6315873, 'f_ref': 7.5}"
1773704392.6333466,ReferenceFreqMsg,"{'t': 1773704392.6333466, 'f_ref': 7.5}"
20636.25,AccelMsg,"{'t': 20636.25, 'ax': 0.0683, 'ay': -0.095, 'az': 0.7544}"
1773704392.6350937,ReferenceFreqMsg,"{'t': 1773704392.6350937, 'f_ref': 7.5}"
1773704392.641206,ReferenceFreqMsg,"{'t': 1773704392.641206, 'f_ref': 7.5}"
1773704392.6429527,ReferenceFreqMsg,"{'t': 1773704392.6429527, 'f_ref': 7.5}"
1773704392.6446364,ReferenceFreqMsg,"{'t': 1773704392.6446364, 'f_ref': 7.5}"
1773704392.6464336,ReferenceFreqMsg,"{'t': 1773704392.6464336, 'f_ref': 7.5}"
20636.265,AccelMsg,"{'t': 20636.265, 'ax': -0.0848, 'ay': 0.0995, 'az': 0.2263}"
1773704392.6481087,ReferenceFreqMsg,"{'t': 1773704392.6481087, 'f_ref': 7.5}"
1773704392.6496475,ReferenceFreqMsg,"{'t': 1773704392.6496475, 'f_ref': 7.5}"
1773704392.651326,ReferenceFreqMsg,"{'t': 1773704392.651326, 'f_ref': 7.5}"
1773704392.6526306,ReferenceFreqMsg,"{'t': 1773704392.6526306, 'f_ref': 7.5}"
1773704392.6542625,ReferenceFreqMsg,"{'t': 1773704392.6542625, 'f_ref': 7.5}"
20636.281,AccelMsg,"{'t': 20636.281, 'ax': -0.0436, 'ay': -0.1973, 'az': 0.7588}"
1773704392.6559012,ReferenceFreqMsg,"{'t': 1773704392.6559012, 'f_ref': 7.5}"
1773704392.661511,ReferenceFreqMsg,"{'t': 1773704392.661511, 'f_ref': 7.5}"
1773704392.663113,ReferenceFreqMsg,"{'t': 1773704392.663113, 'f_ref': 7.5}"
1773704392.664728,ReferenceFreqMsg,"{'t': 1773704392.664728, 'f_ref': 7.5}"
1773704392.666353,ReferenceFreqMsg,"{'t': 1773704392.666353, 'f_ref': 7.5}"
20636.281,AccelMsg,"{'t': 20636.281, 'ax': -0.0741, 'ay': -0.0963, 'az': 0.3589}"
1773704392.668075,ReferenceFreqMsg,"{'t': 1773704392.668075, 'f_ref': 7.5}"
1773704392.6696515,ReferenceFreqMsg,"{'t': 1773704392.6696515, 'f_ref': 7.5}"
1773704392.6712837,ReferenceFreqMsg,"{'t': 1773704392.6712837, 'f_ref': 7.5}"
1773704392.6730657,ReferenceFreqMsg,"{'t': 1773704392.6730657, 'f_ref': 7.5}"
1773704392.6747699,ReferenceFreqMsg,"{'t': 1773704392.6747699, 'f_ref': 7.5}"
20636.296,AccelMsg,"{'t': 20636.296, 'ax': 0.1013, 'ay': -0.0474, 'az': 0.3476}"
1773704392.6764152,ReferenceFreqMsg,"{'t': 1773704392.6764152, 'f_ref': 7.5}"
1773704392.6820006,ReferenceFreqMsg,"{'t': 1773704392.6820006, 'f_ref': 7.5}"
1773704392.6835177,ReferenceFreqMsg,"{'t': 1773704392.6835177, 'f_ref': 7.5}"
1773704392.6851654,ReferenceFreqMsg,"{'t': 1773704392.6851654, 'f_ref': 7.5}"
1773704392.6867816,ReferenceFreqMsg,"{'t': 1773704392.6867816, 'f_ref': 7.5}"
20636.296,AccelMsg,"{'t': 20636.296, 'ax': -0.0345, 'ay': -0.0466, 'az': 0.4256}"
1773704392.6885266,ReferenceFreqMsg,"{'t': 1773704392.6885266, 'f_ref': 7.5}"
1773704392.6899955,ReferenceFreqMsg,"{'t': 1773704392.6899955, 'f_ref': 7.5}"
1773704392.6916044,ReferenceFreqMsg,"{'t': 1773704392.6916044, 'f_ref': 7.5}"
1773704392.692928,ReferenceFreqMsg,"{'t': 1773704392.692928, 'f_ref': 7.5}"
1773704392.694437,ReferenceFreqMsg,"{'t': 1773704392.694437, 'f_ref': 7.5}"
1773704392.6959426,ReferenceFreqMsg,"{'t': 1773704392.6959426, 'f_ref': 7.5}"
20636.312,AccelMsg,"{'t': 20636.312, 'ax': 0.1264, 'ay': -0.4026, 'az': 0.9539}"
1773704392.6975527,ReferenceFreqMsg,"{'t': 1773704392.6975527, 'f_ref': 7.5}"
1773704392.7023141,ReferenceFreqMsg,"{'t': 1773704392.7023141, 'f_ref': 7.5}"
1773704392.7039695,ReferenceFreqMsg,"{'t': 1773704392.7039695, 'f_ref': 7.5}"
1773704392.7056139,ReferenceFreqMsg,"{'t': 1773704392.7056139, 'f_ref': 7.5}"
1773704392.7072864,ReferenceFreqMsg,"{'t': 1773704392.7072864, 'f_ref': 7.5}"
20636.328,FrequencyErrorMsg,"{'t': 20636.328, 'error_hz': 0.3125}"
20636.328,FrequencyMsg,"{'t': 20636.328, 'f_hz': 7.8125}"
20636.328,SNRMsg,"{'t': 20636.328, 'snr_db': 9.706958499635515}"
20636.328,FilteredAccelMsg,"{'t': 20636.328, 'value': '<array len=200>'}"
20636.328,AccelMsg,"{'t': 20636.328, 'ax': -0.1864, 'ay': -0.1188, 'az': -0.7665}"
1773704392.7089884,ReferenceFreqMsg,"{'t': 1773704392.7089884, 'f_ref': 7.5}"
1773704392.7129126,ReferenceFreqMsg,"{'t': 1773704392.7129126, 'f_ref': 7.5}"
1773704392.7145424,ReferenceFreqMsg,"{'t': 1773704392.7145424, 'f_ref': 7.5}"
1773704392.7161562,ReferenceFreqMsg,"{'t': 1773704392.7161562, 'f_ref': 7.5}"
20636.328,AccelMsg,"{'t': 20636.328, 'ax': -0.1445, 'ay': 0.163, 'az': -1.5141}"
1773704392.7177718,ReferenceFreqMsg,"{'t': 1773704392.7177718, 'f_ref': 7.5}"
1773704392.7192335,ReferenceFreqMsg,"{'t': 1773704392.7192335, 'f_ref': 7.5}"
1773704392.7208433,ReferenceFreqMsg,"{'t': 1773704392.7208433, 'f_ref': 7.5}"
1773704392.7224512,ReferenceFreqMsg,"{'t': 1773704392.7224512, 'f_ref': 7.5}"
1773704392.7236938,ReferenceFreqMsg,"{'t': 1773704392.7236938, 'f_ref': 7.5}"
1773704392.7248135,ReferenceFreqMsg,"{'t': 1773704392.7248135, 'f_ref': 7.5}"
20636.343,AccelMsg,"{'t': 20636.343, 'ax': 0.1115, 'ay': 0.3142, 'az': -1.2578}"
1773704392.726426,ReferenceFreqMsg,"{'t': 1773704392.726426, 'f_ref': 7.5}"
1773704392.7312207,ReferenceFreqMsg,"{'t': 1773704392.7312207, 'f_ref': 7.5}"
1773704392.7328503,ReferenceFreqMsg,"{'t': 1773704392.7328503, 'f_ref': 7.5}"
1773704392.7344706,ReferenceFreqMsg,"{'t': 1773704392.7344706, 'f_ref': 7.5}"
1773704392.736091,ReferenceFreqMsg,"{'t': 1773704392.736091, 'f_ref': 7.5}"
20636.343,AccelMsg,"{'t': 20636.343, 'ax': 0.2321, 'ay': 0.0655, 'az': -0.9125}"
1773704392.7378223,ReferenceFreqMsg,"{'t': 1773704392.7378223, 'f_ref': 7.5}"
1773704392.739871,ReferenceFreqMsg,"{'t': 1773704392.739871, 'f_ref': 7.5}"
1773704392.7415562,ReferenceFreqMsg,"{'t': 1773704392.7415562, 'f_ref': 7.5}"
1773704392.742729,ReferenceFreqMsg,"{'t': 1773704392.742729, 'f_ref': 7.5}"
1773704392.7443385,ReferenceFreqMsg,"{'t': 1773704392.7443385, 'f_ref': 7.5}"
